profit,language,country,is_english
50920948.0,English,USA,1
-129828140.0,English,USA,1
-1318980.0,English,UK,1
96308900.0,English,USA,1
-33885763.0,English,USA,1
-29565557.0,English,USA,1
85014968.0,English,USA,1
-23839471.0,English,USA,1
106709992.0,English,USA,1
-11026468.0,English,USA,1
19244700.0,English,UK,1
-22556993.0,English,USA,1
29968224.0,English,USA,1
-39293214.0,English,USA,1
272158751.0,English,USA,1
-42718168.0,English,Germany,1
-2481780.0,English,USA,1
-11834365.0,English,USA,1
12515793.0,English,USA,1
-36870545.0,English,USA,1
-3270031.0,English,USA,1
-21441338.0,English,USA,1
8408614.0,English,USA,1
9257933.0,English,Ireland,1
13696761.0,English,USA,1
42373442.0,English,USA,1
-10660475.0,English,USA,1
32800000.0,English,UK,1
-1875506.0,English,USA,1
27693162.0,English,USA,1
36528842.0,English,USA,1
108132370.0,English,USA,1
1352472.0,French,France,0
-14675559.0,English,USA,1
300000.0,English,USA,1
-1820357.0,English,USA,1
15102717.0,English,USA,1
-36894400.0,English,USA,1
-22772060.0,English,USA,1
17011847.0,English,USA,1
27645152.0,English,USA,1
79556401.0,English,USA,1
25601508.0,English,USA,1
-6002193.0,English,USA,1
3629485.0,English,Australia,1
-2844228.0,English,USA,1
-7747170.0,English,Canada,1
-6012518.0,English,USA,1
1957978.0,English,UK,1
-38359790.0,English,USA,1
22689474.0,English,USA,1
-55263886.0,English,USA,1
-8505389.0,English,USA,1
19779400.0,English,USA,1
-3206096.0,English,Canada,1
-12048569.0,English,USA,1
32614858.0,English,USA,1
11655665.0,English,USA,1
35122319.0,English,USA,1
20054909.0,English,USA,1
-16603219.0,English,USA,1
377783777.0,English,USA,1
99455175.0,English,USA,1
-12602611.0,English,USA,1
55597042.0,English,USA,1
10470220.0,English,USA,1
3600000.0,English,USA,1
42343675.0,English,USA,1
-39347474.0,English,Germany,1
1743332.0,English,USA,1
157326336.0,English,USA,1
-40554783.0,English,USA,1
-8936125.0,English,USA,1
-506218.0,English,USA,1
10684949.0,English,USA,1
-8642509.0,English,Denmark,1
-45451936.0,English,Hong Kong,1
-9528558.0,French,France,0
66021565.0,English,USA,1
51956980.0,English,UK,1
58326666.0,English,USA,1
1003072.0,English,USA,1
45865715.0,English,UK,1
-696442.0,English,USA,1
17707116.0,English,USA,1
143630478.0,English,USA,1
48884821.0,English,USA,1
-36954460.0,English,USA,1
6526393.0,English,USA,1
-456793.0,English,USA,1
4479776.0,English,USA,1
-24224407.0,English,UK,1
-6789304.0,English,USA,1
20984230.0,English,China,1
27243721.0,English,USA,1
16530884.0,English,USA,1
47356221.0,English,USA,1
58539855.0,English,USA,1
-17363557.0,English,USA,1
-11499034.0,English,USA,1
24988180.0,English,USA,1
20887263.0,English,UK,1
-20288322.0,English,USA,1
155585516.0,English,USA,1
38192114.0,English,USA,1
14962878.0,English,USA,1
96936400.0,English,USA,1
1703287.0,English,USA,1
264706375.0,English,USA,1
-12731341.0,English,Russia,1
-10703427.0,English,USA,1
87775460.0,English,USA,1
16000000.0,English,USA,1
37744720.0,English,USA,1
-28791977.0,English,UK,1
85069696.0,English,USA,1
3901336.0,English,USA,1
1508841.0,English,USA,1
141616238.0,English,USA,1
-55263886.0,English,USA,1
2501651.0,English,USA,1
-18891023.0,English,Hong Kong,1
12441122.0,English,USA,1
-13751523.0,English,USA,1
-48197944.0,English,USA,1
2237244.0,English,UK,1
-30161611.0,English,USA,1
-2308300.0,French,France,0
-40832183.0,French,France,0
24360014.0,English,Canada,1
24024969.0,English,USA,1
-4165583.0,English,Spain,1
6022940.0,English,USA,1
48299761.0,English,USA,1
-59049180.0,English,Germany,1
-375868702.0,English,France,1
-18058441.0,English,USA,1
-7678961.0,English,USA,1
57487711.0,English,USA,1
-6616263.0,English,USA,1
-45979146.0,English,USA,1
-24903810.0,English,USA,1
-37955679.0,English,USA,1
20939782.0,English,USA,1
-4934913.0,English,USA,1
-3135041.0,English,UK,1
-987004.0,English,USA,1
-24128473.0,English,Canada,1
-32973330.0,English,USA,1
-15981636.0,English,USA,1
-32098491.0,English,USA,1
-7913655.0,Spanish,Spain,0
-4591178.0,English,USA,1
-4588020.0,English,USA,1
12057340.0,English,USA,1
1161099.0,English,UK,1
-4241500.0,English,UK,1
-13811358.0,English,Chile,1
-27456806.0,English,USA,1
-2298120.0,English,USA,1
-2001718.0,English,USA,1
117603.0,English,USA,1
13564027.0,English,UK,1
-32368843.0,English,USA,1
-6814219.0,English,USA,1
104360277.0,English,UK,1
25916903.0,English,USA,1
-21775151.0,English,USA,1
-86856188.0,English,USA,1
-55263886.0,English,USA,1
16866727.0,English,USA,1
-6105202.0,English,UK,1
969176.0,English,USA,1
103620822.0,English,USA,1
-2480678.0,English,France,1
-18236870.0,English,USA,1
9677.0,English,UK,1
-4306379.0,English,USA,1
12441122.0,English,USA,1
-7998060.0,German,Germany,0
11605861.0,English,UK,1
106512310.0,English,USA,1
50418803.0,English,USA,1
33553787.0,English,USA,1
-2844228.0,English,USA,1
-2400000.0,English,UK,1
31174897.0,English,USA,1
-7467810.0,English,USA,1
1957978.0,English,UK,1
104948780.0,English,Canada,1
5972900.0,English,UK,1
-2450515.0,English,USA,1
-2298120.0,English,USA,1
55149435.0,English,USA,1
14106737.0,English,USA,1
-24043621.0,English,South Korea,1
-604771.0,English,USA,1
246623634.0,English,USA,1
-13390407.0,English,UK,1
-6894032.0,English,USA,1
-31480159.0,English,USA,1
-25900341.0,English,USA,1
4452209.0,English,USA,1
173377893.0,English,USA,1
2401264.0,English,UK,1
-35164032.0,English,UK,1
-17282242.0,English,USA,1
-15430082.0,English,Ireland,1
-6750474.0,English,USA,1
-299639.0,English,USA,1
4231215.0,English,USA,1
-9908458.0,Italian,UK,0
301331.0,English,USA,1
147825435.0,English,USA,1
-7487948.0,English,USA,1
-17403744.0,English,USA,1
-890722.0,English,USA,1
5667084.0,English,USA,1
-4081717.0,English,USA,1
-30695163.0,English,USA,1
-13642958.0,English,Belgium,1
-1604408.0,English,Spain,1
1228120.0,English,USA,1
57231524.0,English,USA,1
329999255.0,English,USA,1
16814909.0,English,USA,1
-27989147.0,English,USA,1
-4921063.0,English,USA,1
157358779.0,English,USA,1
902679.0,English,USA,1
-17168879.0,English,USA,1
-15278000.0,English,USA,1
-23315181.0,English,USA,1
-41779224.0,English,USA,1
-23345419.0,English,USA,1
293784000.0,English,USA,1
-63885779.0,English,USA,1
-2028183.0,English,USA,1
-8069340.0,English,UK,1
6753840.0,English,USA,1
591796.0,English,USA,1
-30406260.0,English,USA,1
47968405.0,English,USA,1
70150343.0,English,USA,1
23511038.0,English,USA,1
29993847.0,English,USA,1
-2298120.0,English,USA,1
250736600.0,English,USA,1
27879132.0,English,USA,1
20281096.0,English,USA,1
12668906.0,English,USA,1
22101000.0,English,UK,1
97224271.0,English,USA,1
4768918.0,English,USA,1
-12796359.0,English,Spain,1
-11011124.0,English,USA,1
-12170266.0,English,Canada,1
-8030610.0,English,USA,1
9100000.0,English,USA,1
-6782889.0,English,USA,1
13648142.0,English,USA,1
-2604984.0,German,Germany,0
48057348.0,English,Germany,1
-1336755.0,English,USA,1
-29565557.0,English,USA,1
-338009.0,English,USA,1
-19289545.0,Japanese,Japan,0
21500105.0,English,UK,1
-4983934.0,English,Germany,1
-27541731.0,English,USA,1
-8049706.0,English,USA,1
88495848.0,English,USA,1
57096.0,French,Canada,0
-2296998.0,English,Canada,1
-21467706.0,English,USA,1
-38911390.0,English,USA,1
-5262941.0,English,USA,1
-35344410.0,English,USA,1
-736141.0,German,Germany,0
85646235.0,English,South Africa,1
-76227778.0,English,USA,1
-7725270.0,English,Canada,1
18565375.0,English,UK,1
595783.0,Romanian,Romania,0
45012170.0,English,USA,1
145592590.0,English,USA,1
-825130.0,English,USA,1
2732062.0,English,USA,1
8077470.0,English,USA,1
40136047.0,English,Germany,1
-3219004.0,English,USA,1
24093107.0,English,UK,1
670712.0,English,USA,1
-23445431.0,English,USA,1
-8999838.0,English,Thailand,1
4659817.0,English,USA,1
3600000.0,English,USA,1
5584685.0,English,USA,1
-7373095.0,English,USA,1
28771072.0,English,USA,1
-2497745.0,French,France,0
3290318.0,English,USA,1
-28505730.0,English,USA,1
17112929.0,English,USA,1
329999255.0,English,USA,1
21836394.0,English,USA,1
12362581.0,English,Peru,1
125665036.0,English,USA,1
154100000.0,English,USA,1
15542421.0,English,USA,1
231124059.0,English,USA,1
825638.0,English,USA,1
37650000.0,English,USA,1
-82603302.0,English,USA,1
24001218.0,English,USA,1
-29346242.0,English,USA,1
86600000.0,English,USA,1
-125710090.0,English,USA,1
20033643.0,English,USA,1
208992272.0,English,USA,1
10905674.0,English,USA,1
28536019.0,English,USA,1
-16969037.0,English,UK,1
-1870242.0,French,France,0
-11906682.0,English,USA,1
-13960131.0,English,Canada,1
22133888.0,English,USA,1
2269307.0,English,USA,1
31505065.0,English,USA,1
-4072280.0,English,USA,1
-25900341.0,English,USA,1
-16577194.0,English,USA,1
86978840.0,English,USA,1
-13236409.0,English,South Korea,1
-18000000.0,English,USA,1
146119491.0,English,USA,1
-2969275.0,English,USA,1
5266619.0,English,USA,1
8662299.0,English,USA,1
22238770.0,English,Canada,1
-2407809.0,English,UK,1
-10886412.0,English,USA,1
-30406260.0,English,USA,1
13955614.0,English,USA,1
-2895331.0,Cantonese,Hong Kong,0
65234139.0,English,USA,1
28700000.0,English,UK,1
-1951288.0,English,USA,1
-3798243.0,English,UK,1
85395021.0,English,USA,1
-5708430.0,English,France,1
36468315.0,English,USA,1
52100855.0,English,USA,1
-2216223.0,English,USA,1
-33649447.0,English,USA,1
4808247.0,English,USA,1
14058698.0,English,USA,1
38797148.0,English,USA,1
69025853.0,English,USA,1
8100000.0,English,USA,1
11560085.0,English,USA,1
-5603513.0,English,USA,1
172298923.0,English,USA,1
5114507.0,English,USA,1
-12698695.0,Bosnian,USA,0
-707762.0,English,UK,1
-3712212.0,English,USA,1
5613460.0,English,USA,1
36600000.0,English,Australia,1
17736779.0,English,USA,1
27645152.0,English,USA,1
-69590483.0,English,USA,1
156074524.0,English,USA,1
-13870652.0,English,USA,1
-6894032.0,English,USA,1
-32778006.0,English,Denmark,1
-16076109.0,English,USA,1
237233.0,English,USA,1
-11409500.0,English,USA,1
-19345223.0,English,USA,1
-13150858.0,English,USA,1
9141959.0,English,USA,1
100175871.0,English,USA,1
-8199698.0,English,USA,1
59267897.0,English,USA,1
-10265765.0,English,USA,1
-4515625.0,English,USA,1
106386216.0,English,USA,1
-104868170.0,English,USA,1
174907418.0,English,USA,1
50603980.0,English,USA,1
7189039.0,English,USA,1
87620724.0,English,USA,1
253501675.0,English,USA,1
3156970.0,English,USA,1
-17231467.0,English,UK,1
-10151678.0,English,Ireland,1
-655417.0,English,France,1
-25551411.0,English,USA,1
65389560.0,English,USA,1
4104113.0,English,France,1
-24865096.0,English,USA,1
143630478.0,English,USA,1
-12069202.0,English,USA,1
-6639805.0,English,USA,1
1014398.0,English,Germany,1
-7487948.0,English,USA,1
106573705.0,English,USA,1
85646235.0,English,South Africa,1
36527787.0,English,USA,1
-8444012.0,English,Germany,1
15169908.0,English,USA,1
9688384.0,English,USA,1
16959436.0,English,UK,1
-42823835.0,English,USA,1
2570442.0,English,USA,1
46530738.0,English,USA,1
-38023633.0,English,USA,1
9387695.0,English,USA,1
6415649.0,English,USA,1
80850.0,English,USA,1
70422786.0,English,USA,1
-55948241.0,English,USA,1
74769345.0,English,USA,1
52491137.0,English,USA,1
46400000.0,English,USA,1
-28407897.0,English,France,1
128566.0,English,Germany,1
31015141.0,English,USA,1
-204532.0,English,USA,1
-2567658.0,French,Canada,0
16002004.0,English,USA,1
121666058.0,English,USA,1
-50100362.0,English,USA,1
-17390018.0,English,USA,1
41309.0,English,USA,1
33262492.0,English,USA,1
51889948.0,English,USA,1
291323553.0,English,USA,1
-35222993.0,English,France,1
-7505506.0,English,USA,1
27919096.0,English,USA,1
-41771652.0,English,USA,1
52165546.0,English,USA,1
28895417.0,English,USA,1
-33982216.0,English,USA,1
46735231.0,English,USA,1
42706877.0,English,USA,1
-31770880.0,English,USA,1
-1801593.0,English,USA,1
202076689.0,English,USA,1
-8199698.0,English,USA,1
21629916.0,English,USA,1
22133888.0,English,USA,1
-21084535.0,English,UK,1
-6105202.0,English,UK,1
-12305599.0,English,UK,1
25454043.0,English,USA,1
-895923.0,English,USA,1
-3628103.0,English,USA,1
5613460.0,English,USA,1
40950721.0,English,USA,1
-515779.0,Indonesian,UK,0
-3238291.0,French,Finland,0
84670866.0,English,USA,1
-39293214.0,English,USA,1
-4703335.0,English,USA,1
-11386249.0,English,Australia,1
80011740.0,English,USA,1
-47778542.0,English,Germany,1
50263257.0,English,USA,1
-36460586.0,English,USA,1
-21084535.0,English,UK,1
-32098491.0,English,USA,1
113067808.0,Mandarin,Taiwan,0
-11880078.0,Mandarin,China,0
9042266.0,English,USA,1
-10665355.0,English,USA,1
45523073.0,English,USA,1
27887943.0,English,USA,1
52282182.0,English,USA,1
117979556.0,English,USA,1
-18100000.0,English,USA,1
-17954750.0,English,USA,1
48100000.0,English,UK,1
4997134.0,English,USA,1
126147885.0,English,USA,1
-43129431.0,English,USA,1
56100000.0,English,USA,1
28400000.0,English,UK,1
39812796.0,English,Australia,1
-128624673.0,English,USA,1
-19886035.0,English,USA,1
-28834579.0,English,USA,1
26466372.0,English,USA,1
-20694789.0,English,USA,1
35305995.0,English,USA,1
-2480678.0,English,France,1
112057433.0,English,USA,1
-29959707.0,English,USA,1
7452765.0,English,USA,1
26853450.0,English,USA,1
-33711680.0,English,USA,1
49273505.0,English,USA,1
4440119.0,English,Australia,1
-4072280.0,English,USA,1
-41457582.0,English,USA,1
-15111972.0,English,USA,1
-49649808.0,English,USA,1
11051260.0,English,New Zealand,1
-744000.0,English,USA,1
-22520222.0,English,USA,1
45703745.0,English,USA,1
-5470983.0,English,USA,1
2214255.0,English,USA,1
-4118133.0,English,USA,1
98614544.0,English,USA,1
46309760.0,English,UK,1
-6794756.0,English,UK,1
-17430732.0,English,USA,1
83740650.0,English,USA,1
-14646257.0,English,UK,1
-17872563.0,Mandarin,China,0
-36894400.0,English,USA,1
-1939157.0,English,USA,1
11017403.0,English,USA,1
5266619.0,English,USA,1
8031620.0,English,USA,1
55034302.0,English,USA,1
80292856.0,English,USA,1
-11701351.0,English,USA,1
-33885763.0,English,USA,1
-15614237.0,English,USA,1
13337608.0,English,USA,1
17007184.0,English,UK,1
-12305895.0,English,USA,1
157358779.0,English,USA,1
82922376.0,English,USA,1
-3401692.0,English,USA,1
-1338990.0,English,USA,1
5927406.0,English,USA,1
106512310.0,English,USA,1
48299761.0,English,USA,1
50471320.0,English,USA,1
-3312828.0,English,USA,1
-17399565.0,English,USA,1
10555230.0,English,France,1
2862501.0,English,USA,1
5292381.0,English,USA,1
37063889.0,English,UK,1
-18816646.0,English,USA,1
67125340.0,English,USA,1
15419483.0,English,USA,1
10332737.0,English,USA,1
-30784021.0,English,USA,1
68413606.0,English,USA,1
-10810486.0,English,USA,1
-56403089.0,English,USA,1
194678278.0,English,USA,1
20033643.0,English,USA,1
-1117120.0,English,USA,1
46501438.0,English,Germany,1
28700000.0,English,UK,1
-30863374.0,English,USA,1
-24549473.0,English,USA,1
2060184.0,English,USA,1
-39034803.0,English,USA,1
-27339971.0,English,USA,1
18037513.0,English,USA,1
-5987157.0,English,France,1
-2055787.0,English,USA,1
21304264.0,English,USA,1
-3401692.0,English,USA,1
35960517.0,English,USA,1
26533608.0,English,USA,1
6415649.0,English,USA,1
-27699111.0,English,Australia,1
-39488080.0,English,USA,1
7397469.0,English,USA,1
-33328495.0,English,USA,1
-41392993.0,English,USA,1
49654900.0,English,USA,1
108383253.0,English,USA,1
-17646272.0,French,France,0
11051260.0,English,New Zealand,1
8077470.0,English,USA,1
24707598.0,English,Canada,1
-12122192.0,English,USA,1
-13884496.0,English,UK,1
29993847.0,English,USA,1
-29304773.0,English,USA,1
-40581346.0,English,USA,1
-25900341.0,English,USA,1
-12863050.0,English,USA,1
2572742.0,English,USA,1
25660000.0,English,USA,1
15086030.0,English,France,1
2154410.0,English,USA,1
-13595247.0,English,USA,1
3984028.0,English,USA,1
9753944.0,English,USA,1
10859889.0,Maya,USA,0
9123773.0,English,USA,1
10443603.0,English,USA,1
-19565399.0,English,USA,1
-14926452.0,English,USA,1
-9018367.0,English,USA,1
66021565.0,English,USA,1
27919096.0,English,USA,1
8175394.0,English,USA,1
-13960131.0,English,Canada,1
39461335.0,English,USA,1
-5572976.0,Spanish,Spain,0
-3865783.0,English,USA,1
19990064.0,English,USA,1
43906114.0,English,USA,1
-27059493.0,English,USA,1
-6358212.0,English,Canada,1
253501675.0,English,USA,1
28536019.0,English,USA,1
530592.0,English,UK,1
-48012713.0,English,UK,1
45012170.0,English,USA,1
19700000.0,English,USA,1
-19799588.0,English,USA,1
-2499696.0,English,UK,1
-48197944.0,English,USA,1
-16702103.0,English,USA,1
75008260.0,English,Japan,1
106709992.0,English,USA,1
22800000.0,English,UK,1
-10514515.0,English,USA,1
-10683354.0,English,USA,1
-17168879.0,English,USA,1
6954997.0,English,USA,1
-21084535.0,English,UK,1
7713577.0,English,Spain,1
19219708.0,English,USA,1
59502303.0,English,USA,1
9427926.0,English,USA,1
7580895.0,English,USA,1
4888703.0,English,USA,1
29604977.0,English,USA,1
12362581.0,English,Peru,1
44888996.0,English,USA,1
-95588898.0,English,USA,1
-32368843.0,English,USA,1
-30619558.0,English,USA,1
-55705158.0,English,USA,1
50263257.0,English,USA,1
53856263.0,English,USA,1
2298046.0,English,UK,1
-55464883.0,English,Germany,1
-41392993.0,English,USA,1
32455275.0,English,USA,1
65771527.0,English,USA,1
-109244357.0,English,USA,1
-87207693.0,English,UK,1
-19865246.0,English,USA,1
144613391.0,English,USA,1
21601713.0,English,Germany,1
-45451936.0,English,Hong Kong,1
11571351.0,English,USA,1
-64975525.0,English,France,1
-24977277.0,English,Germany,1
9536788.0,English,USA,1
33262492.0,English,USA,1
24001218.0,English,USA,1
27453345.0,English,USA,1
292049635.0,English,USA,1
9141959.0,English,USA,1
-18704226.0,English,USA,1
2307550.0,English,USA,1
-9258013.0,English,USA,1
30537320.0,English,USA,1
-11738519.0,Cantonese,Hong Kong,0
-21001676.0,English,USA,1
94324072.0,English,USA,1
13337608.0,English,USA,1
28728000.0,English,USA,1
-30978265.0,English,USA,1
44148781.0,English,USA,1
37365600.0,English,UK,1
11146570.0,English,USA,1
60341380.0,English,USA,1
27647595.0,English,USA,1
-27051841.0,English,USA,1
323741.0,English,UK,1
-47362515.0,English,USA,1
-45979146.0,English,USA,1
-60918.0,English,USA,1
7580895.0,English,USA,1
-7814734.0,English,USA,1
-3088667.0,English,UK,1
54195633.0,English,USA,1
-17918075.0,English,USA,1
-13594629.0,English,USA,1
-14230040.0,English,USA,1
-22698869.0,English,USA,1
-21561851.0,English,USA,1
-32713269.0,English,USA,1
252000000.0,English,USA,1
5114507.0,English,USA,1
1549702.0,English,USA,1
-8887065.0,English,UK,1
5801344.0,English,USA,1
8631221.0,English,USA,1
7017041.0,English,USA,1
-14015257.0,English,USA,1
-66359574.0,English,USA,1
14281235.0,English,USA,1
21601713.0,English,Germany,1
17981889.0,English,USA,1
26363118.0,English,USA,1
76823600.0,English,USA,1
-10265765.0,English,USA,1
71800000.0,English,USA,1
-67047980.0,English,USA,1
15800000.0,English,UK,1
-11961340.0,English,USA,1
44715371.0,English,UK,1
-20066330.0,English,USA,1
4296447.0,English,France,1
2556065.0,English,USA,1
-2470843.0,English,France,1
-23445431.0,English,USA,1
-1891482.0,English,USA,1
-19624526.0,English,USA,1
-40218121.0,English,USA,1
7003011.0,English,Australia,1
11371425.0,English,USA,1
