duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,cast_total_facebook_likes,facenumber_in_poster,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes,profit
117.0,260.0,441.0,1000.0,3969,0.0,2005.0,1000.0,5.0,2.35,0,-9018150.0
116.0,101.0,780.0,18000.0,20966,0.0,1994.0,946.0,7.2,2.35,0,96248145.0
97.0,32.0,692.0,14000.0,16502,5.0,2002.0,1000.0,6.9,2.35,0,-6621859.0
111.0,79.0,287.0,26000.0,27755,0.0,2008.0,811.0,7.3,2.35,0,10028592.0
100.0,0.0,359.0,655.0,1906,0.0,1999.0,476.0,6.3,1.85,157,-4851788.0
110.0,16.0,692.0,2000.0,5320,0.0,1999.0,710.0,4.1,1.85,509,22360069.0
135.0,16000.0,310.0,23000.0,24468,0.0,2006.0,638.0,7.1,2.35,0,-56425668.0
118.0,0.0,520.0,14000.0,15732,0.0,2010.0,1000.0,8.0,1.85,64000,123795342.0
97.0,781.0,90.0,596.0,1081,0.0,2006.0,206.0,6.2,1.85,224,-5882440.0
103.0,78.0,101.0,488.0,991,1.0,2004.0,336.0,6.9,1.85,973,-2127109510.0
106.0,285.0,105.0,8000.0,11264,2.0,2008.0,3000.0,6.9,2.35,0,35468793.0
122.0,4.0,3.0,25.0,48,1.0,1997.0,20.0,7.8,1.85,689,-3786587.0
102.0,167.0,436.0,656.0,2754,0.0,2002.0,528.0,6.3,1.85,770,63074950.0
99.0,3.0,628.0,14000.0,16461,3.0,2009.0,982.0,4.8,1.85,0,18860010.0
97.0,31.0,562.0,2000.0,5519,4.0,2011.0,2000.0,6.3,2.35,0,-16076109.0
100.0,532.0,711.0,4000.0,6046,0.0,1998.0,796.0,6.3,1.85,0,-198218.0
101.0,17.0,218.0,900.0,1634,1.0,1996.0,246.0,5.4,2.35,503,-10904697.0
115.0,55.0,383.0,1000.0,3454,1.0,1996.0,773.0,6.1,2.35,0,1228120.0
113.0,47.0,129.0,988.0,1783,0.0,2014.0,149.0,6.8,2.35,38000,68413606.0
123.0,446.0,821.0,20000.0,22209,1.0,2001.0,1000.0,6.4,1.85,0,-904547.0
107.0,0.0,577.0,1000.0,3066,3.0,2000.0,596.0,7.8,2.35,16000,19506619.0
94.0,394.0,565.0,922.0,2880,2.0,2002.0,855.0,6.1,2.35,977,-7601372.0
85.0,255.0,443.0,1000.0,3112,0.0,2002.0,533.0,7.2,1.66,0,65771527.0
96.0,59.0,699.0,17000.0,20007,0.0,2008.0,759.0,6.9,1.85,0,-35946421.0
174.0,2000.0,362.0,15000.0,16008,2.0,2006.0,574.0,6.6,2.35,0,92536138.0
152.0,22000.0,11000.0,23000.0,57802,0.0,2008.0,13000.0,9.0,2.35,37000,348316061.0
102.0,6.0,165.0,3000.0,5433,1.0,1991.0,2000.0,6.8,1.85,0,43347242.0
95.0,65.0,246.0,506.0,1266,3.0,2004.0,316.0,5.9,2.35,0,39156435.0
120.0,278.0,387.0,844.0,3286,4.0,2003.0,766.0,6.2,1.85,188,-22236956.0
138.0,608.0,168.0,613.0,1205,1.0,2003.0,172.0,7.4,2.35,0,-56073614.0
101.0,3.0,826.0,14000.0,17665,0.0,2000.0,1000.0,5.7,1.85,242,-8368161.0
94.0,0.0,287.0,901.0,2523,0.0,1991.0,413.0,5.1,1.85,232,14281235.0
93.0,11.0,271.0,443.0,1452,1.0,2010.0,298.0,6.8,1.85,0,-451570.0
95.0,101.0,443.0,2000.0,3734,0.0,2001.0,509.0,6.2,2.35,2000,-56403089.0
102.0,330.0,0.0,48.0,48,0.0,2011.0,0.0,8.5,2.35,26000,-1398153.0
90.0,397.0,0.0,5.0,5,0.0,2000.0,0.0,7.5,1.85,697,663780.0
111.0,0.0,725.0,856.0,3309,0.0,2007.0,742.0,6.8,2.35,0,-10474724.0
118.0,30.0,284.0,962.0,2390,0.0,2002.0,593.0,5.7,2.35,2000,36398162.0
109.0,200.0,1000.0,21000.0,41645,2.0,2003.0,18000.0,5.6,1.85,494,-7663544.0
98.0,0.0,374.0,925.0,1997,2.0,2009.0,472.0,7.1,2.35,7000,-7569012.0
166.0,21000.0,919.0,11000.0,13333,2.0,2008.0,1000.0,7.8,2.35,23000,-22509198.0
102.0,149.0,357.0,695.0,2509,3.0,1939.0,421.0,8.1,1.37,14000,19402612.0
115.0,0.0,12000.0,26000.0,60059,1.0,2011.0,20000.0,7.0,2.35,63000,31015141.0
105.0,500.0,718.0,11000.0,12946,8.0,2006.0,912.0,6.8,2.35,683,10338609.0
112.0,0.0,38.0,717.0,907,0.0,2005.0,126.0,7.7,2.35,4000,-4199788333.0
126.0,17000.0,1000.0,17000.0,36017,0.0,2011.0,16000.0,7.5,1.85,42000,-96179906.0
120.0,0.0,294.0,23000.0,24270,0.0,2006.0,342.0,7.3,1.85,0,-4515625.0
125.0,0.0,11000.0,14000.0,45696,12.0,2010.0,12000.0,5.7,1.85,9000,58476776.0
106.0,16.0,265.0,452.0,1819,0.0,2015.0,328.0,6.4,2.35,0,10331028.0
92.0,28.0,586.0,10000.0,13597,0.0,2012.0,884.0,7.0,2.35,12000,-4005443.0
90.0,165.0,319.0,686.0,1743,0.0,1997.0,648.0,7.3,1.85,11000,124220.0
119.0,0.0,502.0,23000.0,37387,0.0,2012.0,13000.0,7.4,2.35,75000,36468315.0
119.0,13000.0,567.0,1000.0,2776,0.0,2001.0,658.0,5.7,2.35,0,80011740.0
175.0,0.0,3000.0,14000.0,28122,1.0,1972.0,10000.0,9.2,1.85,43000,128821952.0
119.0,11000.0,400.0,19000.0,20391,3.0,2005.0,567.0,7.7,1.85,0,8089926.0
97.0,750.0,231.0,1000.0,2521,0.0,1998.0,971.0,5.8,1.85,964,-61682000.0
108.0,116.0,708.0,22000.0,24286,2.0,2000.0,713.0,7.0,1.85,0,111225040.0
91.0,9.0,13.0,130.0,198,0.0,2013.0,19.0,7.4,1.78,14000,3946250.0
125.0,125.0,11.0,60.0,132,1.0,2003.0,29.0,6.5,2.35,282,-4776122.0
172.0,670.0,1000.0,15000.0,22686,5.0,2012.0,5000.0,7.5,2.35,124000,-74901420.0
91.0,13.0,292.0,452.0,1760,2.0,1999.0,442.0,5.7,1.85,0,9843379.0
109.0,260.0,592.0,9000.0,11736,2.0,2003.0,844.0,7.3,1.85,0,29968224.0
101.0,58.0,497.0,12000.0,14008,3.0,1995.0,975.0,5.9,1.85,555,-25057578.0
92.0,77.0,495.0,703.0,3074,0.0,2011.0,682.0,5.9,2.35,20000,2575718.0
109.0,453.0,2000.0,18000.0,33878,4.0,2008.0,11000.0,6.8,2.35,0,6415649.0
91.0,18.0,307.0,935.0,2899,0.0,1993.0,805.0,4.3,1.85,949,13435068.0
113.0,179.0,11.0,119.0,167,0.0,1998.0,14.0,8.0,2.35,0,2695428.0
109.0,0.0,126.0,3000.0,3668,0.0,1996.0,441.0,7.4,1.85,2000,-701468.0
95.0,0.0,164.0,533.0,1082,5.0,2006.0,323.0,5.8,1.85,104,-1381565.0
100.0,23.0,579.0,1000.0,3855,0.0,1996.0,642.0,4.9,2.35,0,-27699111.0
107.0,11.0,506.0,939.0,3742,2.0,2009.0,605.0,5.6,2.35,610,-38911390.0
106.0,50.0,741.0,17000.0,21711,2.0,2010.0,908.0,6.6,2.35,0,-6428265.0
100.0,11.0,970.0,13000.0,19330,1.0,2009.0,3000.0,7.1,2.35,0,1676553.0
112.0,5.0,724.0,17000.0,19974,0.0,2016.0,1000.0,5.2,2.35,14000,-3087018.0
141.0,0.0,618.0,2000.0,4528,0.0,1994.0,1000.0,7.2,2.35,0,31282411.0
105.0,500.0,718.0,11000.0,12946,8.0,2006.0,912.0,6.8,2.35,683,10338609.0
87.0,9.0,503.0,818.0,2164,1.0,2003.0,636.0,5.1,1.85,309,20566230.0
220.0,0.0,820.0,13000.0,15006,2.0,2000.0,861.0,5.8,2.35,652,-41472875.0
95.0,0.0,0.0,227.0,231,0.0,2007.0,4.0,7.2,1.85,0,-239409.0
126.0,218.0,322.0,11000.0,22722,2.0,2005.0,11000.0,6.5,2.35,0,66336103.0
83.0,119.0,633.0,885.0,2907,2.0,2008.0,816.0,4.3,2.35,797,-4998280.0
85.0,52.0,489.0,1000.0,3050,1.0,2001.0,935.0,4.4,1.85,0,1610731.0
110.0,179.0,734.0,12000.0,15044,1.0,2014.0,1000.0,3.1,2.35,31000,-2001718.0
125.0,82.0,244.0,16000.0,17611,3.0,1974.0,387.0,6.8,1.66,2000,8000000.0
84.0,180.0,58.0,510.0,962,2.0,2004.0,297.0,7.2,2.35,0,-10802214.0
97.0,19.0,977.0,40000.0,52122,3.0,1994.0,10000.0,6.8,1.85,0,-2800000.0
119.0,0.0,744.0,15000.0,17768,2.0,1998.0,793.0,6.5,1.85,0,50731542.0
103.0,45.0,107.0,489.0,949,0.0,2005.0,181.0,5.6,2.35,445,-59331829.0
102.0,0.0,555.0,3000.0,5592,10.0,2014.0,966.0,6.5,2.35,0,13277561.0
99.0,261.0,461.0,924.0,2862,0.0,2013.0,835.0,3.9,2.35,0,-200506.0
88.0,189.0,799.0,934.0,3707,1.0,2002.0,927.0,5.4,1.85,896,32811275.0
96.0,3.0,38.0,472.0,561,5.0,2011.0,39.0,5.3,1.85,1000,-8972555.0
111.0,17.0,889.0,14000.0,17877,2.0,1996.0,940.0,6.2,1.85,309,-19700000.0
119.0,0.0,10000.0,29000.0,53895,0.0,2008.0,14000.0,7.3,2.35,0,-12122192.0
94.0,110.0,277.0,14000.0,15271,1.0,2006.0,829.0,4.4,1.85,0,-11499034.0
118.0,150.0,182.0,24000.0,24547,0.0,1996.0,210.0,6.1,2.35,352,-20694789.0
98.0,15000.0,392.0,15000.0,16827,0.0,2011.0,839.0,6.1,2.35,0,5565975.0
125.0,364.0,1000.0,12000.0,25549,0.0,2010.0,10000.0,6.8,2.35,30000,2051787.0
87.0,25.0,611.0,1000.0,3243,0.0,1999.0,670.0,6.2,1.85,619,-7709024.0
116.0,0.0,513.0,1000.0,2524,0.0,1979.0,581.0,8.5,2.35,23000,67900000.0
130.0,386.0,525.0,912.0,2856,0.0,2006.0,549.0,6.5,2.35,0,33338338.0
92.0,655.0,88.0,24000.0,25092,0.0,2005.0,829.0,7.6,2.35,0,18292061.0
132.0,545.0,807.0,919.0,4796,1.0,2001.0,811.0,6.4,1.85,0,-18218547.0
85.0,255.0,443.0,1000.0,3112,0.0,2002.0,533.0,7.2,1.66,0,65771527.0
105.0,0.0,308.0,845.0,2355,2.0,2006.0,552.0,6.1,1.66,559,-30695163.0
148.0,22000.0,23000.0,29000.0,81115,0.0,2010.0,27000.0,8.8,2.35,175000,132568851.0
124.0,212.0,810.0,1000.0,3611,3.0,1995.0,903.0,5.6,2.35,1000,-87000000.0
128.0,22000.0,11000.0,23000.0,59558,0.0,2005.0,14000.0,8.3,2.35,15000,55343774.0
109.0,67.0,192.0,436.0,1141,3.0,2008.0,223.0,7.0,2.35,0,-3865783.0
127.0,1000.0,653.0,1000.0,2601,1.0,2001.0,691.0,7.6,2.35,10000,4886369.0
97.0,152.0,135.0,674.0,1395,1.0,1988.0,174.0,6.5,1.85,812,4282851.0
94.0,87.0,37.0,87.0,256,0.0,2004.0,70.0,6.6,1.85,400,-1363170.0
105.0,24.0,125.0,776.0,1732,1.0,2001.0,595.0,4.5,2.35,193,-24977277.0
98.0,12.0,149.0,393.0,955,1.0,2004.0,259.0,7.6,1.85,989,-5204874.0
176.0,0.0,561.0,18000.0,20354,0.0,2007.0,782.0,7.8,1.85,0,30127620.0
133.0,278.0,107.0,5000.0,5405,0.0,2007.0,117.0,7.4,2.35,14000,-20656327.0
127.0,249.0,808.0,18000.0,30383,3.0,1995.0,11000.0,6.6,1.85,0,17823573.0
107.0,308.0,872.0,13000.0,16651,0.0,2005.0,947.0,7.1,1.85,5000,-13991568.0
178.0,138.0,748.0,904.0,5074,0.0,2004.0,876.0,7.7,1.85,0,35305995.0
129.0,21000.0,283.0,495.0,1397,1.0,1997.0,294.0,7.8,2.35,25000,-1734419.0
106.0,255.0,850.0,14000.0,18003,0.0,2010.0,1000.0,5.8,2.35,15000,38192114.0
107.0,58.0,316.0,549.0,1747,5.0,1988.0,439.0,6.8,1.85,0,31726644.0
134.0,16000.0,204.0,13000.0,24458,1.0,2009.0,11000.0,7.4,2.35,23000,-22520222.0
108.0,0.0,88.0,14000.0,14574,2.0,1994.0,433.0,7.4,2.35,0,-1950865.0
99.0,59.0,145.0,770.0,1195,2.0,1998.0,263.0,7.0,1.85,0,31217900.0
92.0,394.0,527.0,693.0,2574,0.0,2001.0,595.0,5.9,1.85,0,88166115.0
98.0,75.0,467.0,10000.0,11946,2.0,2013.0,520.0,6.1,2.35,45000,5682070.0
111.0,2000.0,244.0,17000.0,18510,2.0,2011.0,1000.0,5.3,2.35,0,-21569645.0
114.0,0.0,452.0,524.0,2668,0.0,1995.0,517.0,6.8,2.35,0,3000000.0
106.0,0.0,19.0,269.0,361,1.0,2001.0,43.0,7.7,1.85,0,11622333.0
99.0,5.0,535.0,1000.0,2960,0.0,1994.0,691.0,4.3,2.35,319,-12170266.0
160.0,0.0,826.0,23000.0,26982,0.0,2008.0,1000.0,6.0,2.35,0,-37083113.0
105.0,631.0,327.0,678.0,2096,1.0,1990.0,631.0,6.1,1.85,2000,3738726.0
120.0,75.0,3000.0,11000.0,22750,0.0,1998.0,4000.0,6.1,2.35,0,65459099.0
88.0,25.0,433.0,921.0,2652,0.0,2011.0,562.0,5.4,2.35,0,-128620685.0
97.0,19.0,130.0,4000.0,4687,0.0,2016.0,334.0,6.0,2.35,20000,25794166.0
109.0,0.0,126.0,3000.0,3668,0.0,1996.0,441.0,7.4,1.85,2000,-701468.0
105.0,54.0,988.0,3000.0,9069,0.0,2012.0,2000.0,6.6,1.85,11000,26853450.0
124.0,212.0,369.0,13000.0,15229,1.0,1993.0,730.0,6.4,2.35,0,14049211.0
95.0,24.0,426.0,931.0,3322,6.0,2013.0,539.0,5.3,2.35,0,-5876166.0
141.0,79.0,956.0,18000.0,30063,0.0,1993.0,8000.0,6.5,2.35,0,55768056.0
95.0,20.0,365.0,422.0,1899,3.0,2012.0,374.0,7.2,1.85,11000,4997134.0
90.0,420.0,141.0,191.0,664,2.0,2001.0,165.0,6.6,2.35,0,136138454.0
99.0,0.0,670.0,13000.0,15082,0.0,2014.0,1000.0,8.1,1.37,149000,34073773.0
124.0,213.0,372.0,838.0,2583,0.0,2002.0,593.0,6.7,1.85,0,2752475.0
103.0,11.0,543.0,2000.0,5497,4.0,2015.0,1000.0,6.4,2.35,35000,22021740.0
101.0,50.0,1000.0,22000.0,38809,2.0,2008.0,14000.0,6.0,2.35,0,-19923562.0
165.0,1000.0,165.0,309.0,921,0.0,2008.0,284.0,6.6,2.35,0,-80448338.0
83.0,8.0,612.0,3000.0,6454,2.0,2000.0,934.0,5.5,1.37,0,33729374.0
101.0,13.0,6.0,280.0,308,0.0,2004.0,11.0,7.5,1.85,0,3517198.0
130.0,91.0,1000.0,5000.0,10247,3.0,2013.0,2000.0,6.0,2.35,44000,-28834579.0
86.0,10.0,348.0,12000.0,14146,1.0,2004.0,795.0,6.2,2.35,0,-10139961.0
85.0,198.0,387.0,2000.0,3958,0.0,2008.0,1000.0,7.0,1.85,0,55034302.0
114.0,0.0,281.0,3000.0,4902,0.0,2000.0,933.0,5.6,2.35,0,-29125385.0
165.0,1000.0,165.0,309.0,921,0.0,2008.0,284.0,6.6,2.35,0,-80448338.0
215.0,0.0,463.0,648.0,1937,0.0,1998.0,568.0,7.6,2.35,0,-15614237.0
114.0,22.0,413.0,572.0,1776,5.0,2003.0,548.0,6.9,2.35,235,-17646272.0
69.0,383.0,191.0,912.0,1833,0.0,1988.0,320.0,7.3,1.33,5000,35592846.0
106.0,48.0,35.0,23000.0,23369,0.0,1999.0,255.0,6.4,1.85,0,36885587.0
86.0,378.0,783.0,957.0,3535,0.0,2006.0,925.0,6.3,1.85,650,-6457975.0
130.0,323.0,330.0,670.0,2407,1.0,1993.0,442.0,6.2,2.35,0,-19983606.0
104.0,681.0,159.0,584.0,1235,5.0,2006.0,227.0,6.0,2.35,0,-22505025.0
113.0,0.0,995.0,11000.0,15362,2.0,2004.0,1000.0,5.7,1.85,1000,55149435.0
75.0,0.0,677.0,4000.0,6863,3.0,2006.0,769.0,4.5,1.85,261,-31480159.0
94.0,62.0,722.0,14000.0,27842,3.0,2012.0,12000.0,5.8,1.85,0,24812241.0
96.0,201.0,58.0,394.0,673,0.0,2013.0,150.0,6.5,2.35,70000,37239856.0
92.0,5.0,924.0,22000.0,28050,0.0,2000.0,1000.0,4.1,1.85,413,-49999390.0
87.0,9.0,503.0,818.0,2164,1.0,2003.0,636.0,5.1,1.85,309,20566230.0
118.0,43.0,7000.0,33000.0,57426,7.0,2011.0,15000.0,7.4,2.39,44000,34244877.0
96.0,1000.0,681.0,24000.0,36093,0.0,2008.0,11000.0,7.0,1.85,0,23338891.0
94.0,607.0,215.0,933.0,2248,1.0,2003.0,518.0,6.0,1.85,0,-20761389.0
119.0,64.0,41.0,743.0,971,0.0,2000.0,117.0,2.4,2.35,0,-22528315.0
104.0,301.0,71.0,18000.0,22194,0.0,2008.0,4000.0,5.5,2.35,0,-636215.0
110.0,282.0,103.0,11000.0,21175,2.0,2016.0,10000.0,6.6,2.35,29000,-55948241.0
102.0,51.0,360.0,13000.0,20330,3.0,2014.0,6000.0,7.3,1.85,33000,31134898.0
101.0,0.0,11.0,19000.0,32015,0.0,2003.0,13000.0,7.8,1.85,17000,40566004.0
101.0,66.0,833.0,975.0,4451,1.0,2012.0,931.0,7.8,2.35,40000,24412677.0
100.0,108.0,534.0,17000.0,20051,1.0,2013.0,2000.0,5.9,2.35,39000,5266619.0
121.0,541.0,680.0,920.0,2880,4.0,1995.0,710.0,5.4,1.85,0,84031112.0
92.0,12.0,797.0,3000.0,5668,5.0,2004.0,835.0,6.9,1.85,0,3786715.0
129.0,209.0,886.0,11000.0,23031,6.0,2016.0,11000.0,6.9,2.35,15000,-25314641.0
98.0,255.0,759.0,18000.0,20453,0.0,2010.0,953.0,8.2,2.35,33000,52387997.0
86.0,8.0,357.0,2000.0,3071,0.0,2007.0,424.0,6.9,1.85,307,4768918.0
99.0,163.0,495.0,11000.0,12831,0.0,2008.0,869.0,6.1,2.35,0,29993847.0
101.0,43.0,655.0,2000.0,5942,0.0,2001.0,1000.0,5.5,2.35,742,18758599.0
92.0,167.0,702.0,11000.0,15302,3.0,2007.0,2000.0,5.6,2.35,0,1920333.0
94.0,11.0,459.0,1000.0,2579,2.0,2009.0,973.0,6.5,2.35,0,23332128.0
113.0,14.0,534.0,918.0,3500,2.0,2011.0,845.0,4.4,2.35,0,5911876.0
86.0,17.0,205.0,520.0,1520,0.0,2011.0,270.0,5.2,1.33,0,12683670.0
89.0,0.0,107.0,217.0,644,2.0,1986.0,107.0,8.1,1.85,24000,44287414.0
113.0,31.0,483.0,5000.0,6267,2.0,2007.0,755.0,7.1,2.35,0,-39871022.0
107.0,15.0,602.0,17000.0,20466,3.0,2014.0,1000.0,6.8,2.35,15000,39461335.0
118.0,0.0,551.0,40000.0,43105,0.0,1998.0,693.0,7.7,2.35,15000,-7937613.0
180.0,869.0,521.0,692.0,3076,0.0,1984.0,670.0,8.3,2.35,16000,33600000.0
120.0,0.0,210.0,579.0,1500,12.0,2009.0,489.0,6.7,1.85,0,-22556993.0
119.0,42.0,917.0,2000.0,6862,0.0,2005.0,953.0,6.6,2.35,0,14008741.0
134.0,17000.0,0.0,2.0,4,0.0,1997.0,2.0,7.0,2.35,0,-22467699.0
107.0,0.0,289.0,572.0,1627,2.0,2005.0,324.0,7.5,2.35,0,-9976725.0
141.0,176.0,672.0,11000.0,14178,1.0,1994.0,913.0,6.9,2.35,0,60012710.0
97.0,0.0,106.0,227.0,684,0.0,2010.0,218.0,6.3,1.85,0,-5231584.0
101.0,51.0,8.0,446.0,497,1.0,2002.0,20.0,7.6,2.35,0,14772796.0
119.0,5.0,249.0,521.0,1883,0.0,1980.0,372.0,4.7,2.35,328,-29000000.0
119.0,33.0,518.0,3000.0,6089,4.0,2014.0,2000.0,6.4,1.85,10000,1178893.0
101.0,473.0,429.0,833.0,2690,0.0,2014.0,809.0,5.9,2.35,62000,65871240.0
101.0,21.0,317.0,22000.0,23328,0.0,2005.0,812.0,5.9,2.35,0,21097664.0
130.0,0.0,568.0,11000.0,12890,0.0,2000.0,627.0,6.6,2.35,0,55370362.0
117.0,0.0,818.0,15000.0,16828,0.0,2002.0,1000.0,7.7,2.35,0,24054514.0
97.0,29.0,816.0,15000.0,18789,1.0,2008.0,852.0,5.5,2.35,0,23237389.0
87.0,2.0,270.0,741.0,1834,1.0,2008.0,297.0,3.9,1.85,0,-123471.0
107.0,0.0,112.0,969.0,1775,0.0,1994.0,449.0,6.4,1.85,0,10090181.0
94.0,11000.0,975.0,11000.0,23283,0.0,2000.0,11000.0,6.7,1.85,812,-928770.0
102.0,91.0,434.0,1000.0,3037,3.0,2003.0,934.0,5.0,2.35,542,21285499.0
90.0,26.0,0.0,1000.0,1442,0.0,2015.0,442.0,7.3,2.35,0,-4557180.0
92.0,394.0,527.0,693.0,2574,0.0,2001.0,595.0,5.9,1.85,0,88166115.0
99.0,26.0,650.0,720.0,3327,5.0,2007.0,669.0,5.9,2.35,590,5584685.0
106.0,42.0,612.0,14000.0,16922,0.0,2015.0,788.0,6.0,2.35,21000,-62643910.0
91.0,25.0,611.0,833.0,4551,0.0,2001.0,626.0,5.3,1.85,371,5292381.0
189.0,0.0,693.0,15000.0,17716,0.0,1999.0,745.0,8.5,1.85,30000,76801374.0
102.0,192.0,31.0,346.0,500,3.0,2008.0,41.0,6.7,1.85,0,-6785970.0
100.0,0.0,228.0,33000.0,34337,0.0,2011.0,745.0,7.8,2.35,81000,20054909.0
135.0,36.0,106.0,894.0,1439,0.0,2003.0,345.0,5.4,2.35,0,-28888740.0
80.0,2.0,186.0,6000.0,6829,0.0,2012.0,637.0,7.9,1.85,0,-9528558.0
140.0,473.0,294.0,18000.0,20152,2.0,1998.0,822.0,7.3,2.35,3000,-5515935.0
105.0,29.0,742.0,14000.0,16400,1.0,2003.0,1000.0,5.8,2.35,0,15990505.0
111.0,124.0,357.0,13000.0,24928,4.0,2010.0,11000.0,7.1,2.35,32000,32356857.0
114.0,73.0,323.0,18000.0,19739,3.0,2003.0,886.0,6.5,2.35,1000,-9094723.0
100.0,365.0,225.0,425.0,1661,0.0,1986.0,394.0,5.5,2.35,902,-7115337.0
137.0,102.0,877.0,2000.0,5780,0.0,2004.0,973.0,6.0,2.35,701,-84593638.0
95.0,14.0,221.0,284.0,1185,1.0,2002.0,234.0,5.6,1.85,409,-809722.0
84.0,260.0,692.0,6000.0,8018,0.0,2011.0,694.0,6.0,2.35,0,-33716560.0
121.0,53.0,8000.0,19000.0,39690,3.0,2013.0,11000.0,7.3,2.35,30000,12738400.0
102.0,49.0,10000.0,24000.0,51355,1.0,2012.0,14000.0,7.1,1.85,21000,5434867.0
146.0,14000.0,979.0,25000.0,46726,1.0,2011.0,19000.0,7.2,2.35,28000,13883359.0
100.0,38.0,1000.0,3000.0,7048,0.0,2005.0,1000.0,4.8,2.35,0,-18592056.0
112.0,98.0,397.0,883.0,2201,0.0,2002.0,528.0,6.7,1.85,0,29041560.0
114.0,73.0,323.0,18000.0,19739,3.0,2003.0,886.0,6.5,2.35,1000,-9094723.0
97.0,131.0,67.0,507.0,654,0.0,2011.0,75.0,7.7,1.85,0,349947.0
94.0,23.0,582.0,2000.0,4868,2.0,2003.0,1000.0,5.3,1.85,0,5222640.0
116.0,44.0,420.0,593.0,2908,4.0,1980.0,467.0,6.8,2.35,0,54200000.0
201.0,0.0,84.0,6000.0,7122,0.0,2005.0,918.0,7.2,2.35,0,11051260.0
118.0,0.0,410.0,26000.0,27756,2.0,2010.0,854.0,6.0,1.85,694,-6953549.0
121.0,0.0,182.0,413.0,1284,4.0,1988.0,282.0,5.8,1.85,624,8045844.0
124.0,394.0,2000.0,11000.0,19761,0.0,2011.0,3000.0,6.9,2.35,46000,36636816.0
92.0,406.0,968.0,24000.0,41867,6.0,2009.0,15000.0,6.2,1.85,0,2814185.0
148.0,16.0,489.0,717.0,1730,2.0,2004.0,517.0,8.1,2.35,0,-11689814.0
94.0,52.0,261.0,567.0,2259,10.0,2016.0,312.0,6.1,2.35,19000,41573085.0
103.0,45.0,107.0,489.0,949,0.0,2005.0,181.0,5.6,2.35,445,-59331829.0
113.0,0.0,607.0,2000.0,6510,8.0,2007.0,721.0,5.6,1.85,1000,40184721.0
107.0,0.0,91.0,603.0,988,3.0,2008.0,175.0,5.7,1.78,883,-9421473.0
84.0,180.0,58.0,510.0,962,2.0,2004.0,297.0,7.2,2.35,0,-10802214.0
101.0,107.0,56.0,688.0,1031,0.0,2014.0,237.0,6.4,2.35,0,28536019.0
133.0,278.0,107.0,5000.0,5405,0.0,2007.0,117.0,7.4,2.35,14000,-20656327.0
99.0,188.0,436.0,1000.0,3696,0.0,1991.0,1000.0,6.8,1.85,5000,75502246.0
100.0,21.0,552.0,14000.0,15922,5.0,2012.0,618.0,6.1,2.35,0,11746550.0
140.0,133.0,239.0,443.0,1269,1.0,1987.0,249.0,7.8,1.66,963,530592.0
112.0,310.0,616.0,33000.0,35941,0.0,2010.0,2000.0,7.4,1.66,25000,6201559.0
139.0,133.0,5.0,423.0,446,1.0,1995.0,15.0,5.7,1.85,127,-11526000.0
94.0,122.0,360.0,23000.0,24994,0.0,2004.0,1000.0,7.7,2.35,21000,-3917956.0
88.0,50.0,441.0,691.0,2622,0.0,2003.0,569.0,4.9,2.35,988,-14182006.0
86.0,132.0,584.0,778.0,2400,2.0,1996.0,695.0,6.8,1.85,227,277257.0
118.0,41.0,274.0,556.0,1873,1.0,2002.0,463.0,6.6,2.35,455,-5940412.0
87.0,14.0,691.0,11000.0,16571,0.0,2007.0,4000.0,6.3,2.35,0,20132596.0
85.0,21.0,782.0,931.0,3819,0.0,2002.0,855.0,5.0,2.35,720,20063926.0
93.0,166.0,281.0,971.0,2043,0.0,2012.0,329.0,6.7,1.85,29000,42724272.0
120.0,0.0,38.0,717.0,852,0.0,2003.0,78.0,8.4,2.35,43000,-818710.0
150.0,163.0,636.0,2000.0,4168,1.0,2008.0,716.0,6.7,1.85,8000,-8359756.0
103.0,44.0,625.0,953.0,3299,2.0,2010.0,849.0,4.9,2.35,1000,6246959.0
95.0,21.0,503.0,12000.0,15237,0.0,2001.0,802.0,6.8,2.35,0,-35962961.0
96.0,51.0,28.0,3000.0,3569,0.0,2011.0,482.0,7.3,2.35,17000,-640226.0
85.0,0.0,88.0,282.0,687,0.0,2013.0,270.0,7.5,1.85,17000,15197842.0
121.0,16000.0,826.0,16000.0,19139,0.0,1997.0,1000.0,6.7,2.35,1000,7168.0
123.0,0.0,324.0,11000.0,11969,4.0,1998.0,597.0,6.0,2.35,315,-16702103.0
103.0,11.0,543.0,2000.0,5497,4.0,2015.0,1000.0,6.4,2.35,35000,22021740.0
117.0,138.0,416.0,908.0,3204,9.0,2010.0,581.0,5.7,1.78,636,-24865096.0
110.0,168.0,96.0,3000.0,4210,3.0,2006.0,979.0,7.6,1.85,15000,23825798.0
108.0,655.0,940.0,24000.0,35209,0.0,2009.0,10000.0,7.4,1.85,19000,58813460.0
106.0,323.0,0.0,472.0,519,2.0,1992.0,47.0,6.0,2.35,694,5500797.0
107.0,563.0,939.0,40000.0,43291,0.0,2011.0,1000.0,7.2,2.35,26000,-11792806.0
119.0,188.0,35.0,187.0,358,4.0,2000.0,127.0,6.7,1.85,1000,-2452144.0
150.0,14000.0,655.0,23000.0,25517,0.0,2012.0,826.0,7.4,2.35,71000,117204440.0
